country,year,party_shift,neighbors_conflict,infant_mortality,gdp_growth,gdp_per_capita_ppp,population,inflation,unemployment,democracy_score,anocracy_polity,regime_durability,total_conflict_magnitude,civil_conflict,ethnic_conflict,international_conflict,any_conflict,partial_democracy,regime_openness,tenure_years,infant_mortality_lag1,gdp_growth_lag1,gdp_per_capita_ppp_lag1,inflation_lag1,unemployment_lag1,total_conflict_magnitude_lag1,democracy_score_lag1,gdp_growth_2yr_avg,high_infant_mortality,high_inflation,partial_dem_x_high_mort,partial_dem_x_nbr_conflict,conflict_neighborhood_4plus,conflict_neighborhood_2plus
BRA,2020,0,0,12.8,-3.2767587964736,17327.5157249466,208660842.0,3.21176803803376,13.697,8.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,12.9,1.22077782360842,18018.6209151518,3.73297621216894,11.936,0.0,8.0,-1.0279904864325908,0.0,0.0,0.0,0.0,0.0,0.0
BRA,2021,0,0,12.7,4.76260437908608,18075.7060049068,209550294.0,8.30165975585673,13.158,8.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2,12.8,-3.2767587964736,17327.5157249466,3.21176803803376,13.697,0.0,8.0,0.7429227913062393,0.0,0.0,0.0,0.0,0.0,0.0
BRA,2022,1,0,12.6,3.01669435393015,18554.0461828566,210306415.0,9.28010608956873,9.231,8.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3,12.7,4.76260437908608,18075.7060049068,8.30165975585673,13.158,0.0,8.0,3.889649366508114,0.0,0.0,0.0,0.0,0.0,0.0
BRA,2023,0,0,12.4,3.24165532906981,19079.8122134028,211140729.0,4.59356282283204,7.947,8.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,12.6,3.01669435393015,18554.0461828566,9.28010608956873,9.231,0.0,8.0,3.129174841499979,0.0,0.0,0.0,0.0,0.0,0.0
BRA,2024,0,0,12.3,3.41931516501906,19652.365499171,211998573.0,4.36746407652337,6.801,8.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,12.4,3.24165532906981,19079.8122134028,4.59356282283204,7.947,0.0,8.0,3.330485247044434,0.0,0.0,0.0,0.0,0.0,0.0
BWA,1970,0,0,95.2,17.120267669479,18270.06444120635,590334.0,5.531981770439344,6.6025,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,18.4,3.53620866972961,18109.67372703895,5.66318573909345,6.662,0.0,8.0,17.120267669479,1.0,0.0,0.5,0.0,0.0,0.0
BWA,1971,0,0,92.3,25.8211072044697,18270.06444120635,600481.0,5.531981770439344,6.6025,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,95.2,17.120267669479,18109.67372703895,5.66318573909345,6.662,0.0,6.0,21.47068743697435,1.0,0.0,0.5,0.0,0.0,0.0
BWA,1972,0,0,89.4,26.3619409491731,18270.06444120635,622407.0,5.531981770439344,6.6025,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2,92.3,25.8211072044697,18109.67372703895,5.66318573909345,6.662,0.0,6.0,26.0915240768214,1.0,0.0,0.5,0.0,0.0,0.0
BWA,1973,0,0,86.3,21.3031840989689,18270.06444120635,652408.0,5.531981770439344,6.6025,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3,89.4,26.3619409491731,18109.67372703895,5.66318573909345,6.662,0.0,6.0,23.832562524071,1.0,0.0,0.5,0.0,0.0,0.0
BWA,1974,0,0,82.9,8.79779521286324,18270.06444120635,685448.0,5.531981770439344,6.6025,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4,86.3,21.3031840989689,18109.67372703895,5.66318573909345,6.662,0.0,6.0,15.05048965591607,1.0,0.0,0.5,0.0,0.0,0.0
BWA,1975,0,0,79.2,8.44625037668546,18270.06444120635,720380.0,11.9747550240953,6.6025,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,5,82.9,8.79779521286324,18109.67372703895,5.66318573909345,6.662,0.0,6.0,8.62202279477435,1.0,1.0,0.5,0.0,0.0,0.0
BWA,1976,0,0,75.4,10.647376709045,18270.06444120635,758508.0,11.732423613642,6.6025,6.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,6,79.2,8.44625037668546,18109.67372703895,11.9747550240953,6.662,0.0,6.0,9.54681354286523,1.0,1.0,0.5,0.0,0.0,0.0
BWA,1977,0,0,71.2,12.0120400942666,18270.06444120635,799574.0,13.1687242801079,6.6025,6.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,7,75.4,10.647376709045,18109.67372703895,11.732423613642,6.662,0.0,6.0,11.3297084016558,1.0,1.0,0.5,0.0,0.0,0.0
BWA,1978,0,0,67.3,14.3328015865318,18270.06444120635,849239.0,9.04398827010362,6.6025,6.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,8,71.2,12.0120400942666,18109.67372703895,13.1687242801079,6.662,0.0,6.0,13.172420840399202,1.0,0.0,0.5,0.0,0.0,0.0
BWA,1979,0,0,63.5,12.148588922855,18270.06444120635,901742.0,11.7362306367885,6.6025,6.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,9,67.3,14.3328015865318,18109.67372703895,9.04398827010362,6.662,0.0,6.0,13.2406952546934,1.0,1.0,0.5,0.0,0.0,0.0
BWA,1980,0,0,60.0,11.9869013821421,18270.06444120635,937485.0,13.6324251470895,6.6025,6.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,10,63.5,12.148588922855,18109.67372703895,11.7362306367885,6.662,0.0,6.0,12.06774515249855,1.0,1.0,0.5,0.0,0.0,0.0
BWA,1981,0,0,56.9,9.06485746523946,18270.06444120635,969996.0,16.4280267725712,6.6025,6.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,11,60.0,11.9869013821421,18109.67372703895,13.6324251470895,6.662,0.0,6.0,10.52587942369078,1.0,1.0,0.5,0.0,0.0,0.0
BWA,1982,0,0,54.0,12.1655318563009,18270.06444120635,1009269.0,11.1372064274689,6.6025,6.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,12,56.9,9.06485746523946,18109.67372703895,16.4280267725712,6.662,0.0,6.0,10.615194660770179,1.0,1.0,0.5,0.0,0.0,0.0
BWA,1983,0,0,51.6,13.1467290489757,18270.06444120635,1046137.0,10.4771438105237,6.6025,6.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,13,54.0,12.1655318563009,18109.67372703895,11.1372064274689,6.662,0.0,6.0,12.656130452638301,1.0,1.0,0.5,0.0,0.0,0.0
BWA,1984,0,0,49.5,8.5453836397444,18270.06444120635,1083660.0,8.57746904251906,6.6025,6.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,14,51.6,13.1467290489757,18109.67372703895,10.4771438105237,6.662,0.0,6.0,10.84605634436005,1.0,0.0,0.5,0.0,0.0,0.0
BWA,1985,0,0,47.5,7.12527126873714,18270.06444120635,1121945.0,8.09457579975941,6.6025,6.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,15,49.5,8.5453836397444,18109.67372703895,8.57746904251906,6.662,0.0,6.0,7.835327454240771,1.0,0.0,0.5,0.0,0.0,0.0
BWA,1986,0,0,45.4,8.17292433112134,18270.06444120635,1160650.0,10.0017155606022,6.6025,6.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,16,47.5,7.12527126873714,18109.67372703895,8.09457579975941,6.662,0.0,6.0,7.64909779992924,1.0,1.0,0.5,0.0,0.0,0.0
BWA,1987,0,0,43.4,11.8819281370865,18270.06444120635,1199167.0,9.80193387398675,6.6025,7.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,17,45.4,8.17292433112134,18109.67372703895,10.0017155606022,6.662,0.0,6.0,10.02742623410392,1.0,0.0,0.5,0.0,0.0,0.0
BWA,1988,0,0,41.6,19.4499695097307,18270.06444120635,1235476.0,8.35167956821219,6.6025,7.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,18,43.4,11.8819281370865,18109.67372703895,9.80193387398675,6.662,0.0,7.0,15.6659488234086,1.0,0.0,0.5,0.0,0.0,0.0
BWA,1989,0,0,40.5,13.0594058858571,18270.06444120635,1270274.0,11.5750147473285,6.6025,7.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,19,41.6,19.4499695097307,18109.67372703895,8.35167956821219,6.662,0.0,7.0,16.254687697793898,1.0,1.0,0.5,0.0,0.0,0.0
BWA,1990,0,0,40.0,6.77282195004784,10520.9183978405,1305696.0,11.3963461199556,6.6025,7.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,20,40.5,13.0594058858571,18109.67372703895,11.5750147473285,6.662,0.0,7.0,9.916113917952469,1.0,1.0,0.5,0.0,0.0,0.0
BWA,1991,0,0,39.8,7.45870921940397,11001.8013588128,1341756.0,11.7650160839535,13.82,7.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,21,40.0,6.77282195004784,10520.9183978405,11.3963461199556,6.662,0.0,7.0,7.115765584725905,1.0,1.0,0.5,0.0,0.0,0.0
BWA,1992,0,0,40.5,2.91707018751026,11008.6810214184,1380033.0,16.1676123963339,16.33,7.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,22,39.8,7.45870921940397,11001.8013588128,11.7650160839535,13.82,0.0,7.0,5.187889703457115,1.0,1.0,0.5,0.0,0.0,0.0
BWA,1993,0,0,41.2,1.9161070518754,10902.9512774946,1420115.0,14.3308033365888,18.761,7.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,23,40.5,2.91707018751026,11008.6810214184,16.1676123963339,16.33,0.0,7.0,2.41658861969283,1.0,1.0,0.5,0.0,0.0,0.0
BWA,1994,0,0,42.0,3.62791615172975,10989.6700551057,1460023.0,10.5429209938218,21.2,7.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,24,41.2,1.9161070518754,10902.9512774946,14.3308033365888,18.761,0.0,7.0,2.772011601802575,1.0,1.0,0.5,0.0,0.0,0.0
BWA,1995,0,0,40.6,7.03041024834083,11457.6994362472,1498836.0,10.512546081579,21.394,7.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,25,42.0,3.62791615172975,10989.6700551057,10.5429209938218,21.2,0.0,7.0,5.32916320003529,1.0,1.0,0.5,0.0,0.0,0.0
BWA,1996,0,0,40.7,5.82980001379714,11832.9387782379,1535914.0,10.0828580652108,21.593,7.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,26,40.6,7.03041024834083,11457.6994362472,10.512546081579,21.394,0.0,7.0,6.430105131068985,1.0,1.0,0.5,0.0,0.0,0.0
BWA,1997,0,0,40.4,8.32589088396591,12526.352236393,1571691.0,8.71993127147747,21.031,8.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,27,40.7,5.82980001379714,11832.9387782379,10.0828580652108,21.593,0.0,7.0,7.077845448881525,1.0,0.0,0.5,0.0,0.0,0.0
BWA,1998,0,0,39.8,0.443663586075374,12306.250477233,1606899.0,6.66139865665752,20.86,8.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,28,40.4,8.32589088396591,12526.352236393,8.71993127147747,21.031,0.0,8.0,4.384777235020642,1.0,0.0,0.5,0.0,0.0,0.0
BWA,1999,0,0,39.9,9.66724070276106,13207.447346512,1641997.0,7.74929619202848,18.224,8.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,29,39.8,0.443663586075374,12306.250477233,6.66139865665752,20.86,0.0,8.0,5.055452144418217,1.0,0.0,0.5,0.0,0.0,0.0
BWA,2000,0,0,39.4,1.98769583378552,13185.8171514278,1677382.0,8.60148514851491,15.88,8.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,30,39.9,9.66724070276106,13207.447346512,7.74929619202848,18.224,0.0,8.0,5.8274682682732895,1.0,0.0,0.5,0.0,0.0,0.0
BWA,2001,0,0,39.0,0.250573949689084,12949.6403104655,1712254.0,6.55903767014862,18.54,8.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,31,39.4,1.98769583378552,13185.8171514278,8.60148514851491,15.88,0.0,8.0,1.119134891737302,1.0,0.0,0.5,0.0,0.0,0.0
BWA,2002,0,0,39.7,6.06953087648317,13479.6960719923,1744763.0,8.03279662527486,21.277,8.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,32,39.0,0.250573949689084,12949.6403104655,6.55903767014862,18.54,0.0,8.0,3.160052413086127,1.0,0.0,0.5,0.0,0.0,0.0
BWA,2003,0,0,41.4,4.62589474959299,13857.2588264737,1775736.0,9.18990265632739,23.8,8.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,33,39.7,6.06953087648317,13479.6960719923,8.03279662527486,21.277,0.0,8.0,5.34771281303808,1.0,0.0,0.5,0.0,0.0,0.0
BWA,2004,0,0,44.0,2.70582170611173,13984.8415112641,1807146.0,6.94570363654675,21.755,8.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,34,41.4,4.62589474959299,13857.2588264737,9.18990265632739,23.8,0.0,8.0,3.66585822785236,1.0,0.0,0.5,0.0,0.0,0.0
BWA,2005,0,0,43.6,4.55664565323181,14361.9576327759,1839877.0,8.6102252854644,19.852,8.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,35,44.0,2.70582170611173,13984.8415112641,6.94570363654675,21.755,0.0,8.0,3.63123367967177,1.0,0.0,0.5,0.0,0.0,0.0
BWA,2006,0,0,45.8,8.36387109282306,15275.5828811117,1874516.0,11.5552187914379,17.782,8.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,36,43.6,4.55664565323181,14361.9576327759,8.6102252854644,19.852,0.0,8.0,6.460258373027435,1.0,1.0,0.5,0.0,0.0,0.0
BWA,2007,0,0,50.3,5.79255577727118,15850.2343496231,1911201.0,7.08099847172693,16.976,8.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,37,45.8,8.36387109282306,15275.5828811117,11.5552187914379,17.782,0.0,8.0,7.07821343504712,1.0,0.0,0.5,0.0,0.0,0.0
BWA,2008,0,0,52.8,3.25207295796832,16040.3153236098,1949970.0,12.7021883920076,16.293,8.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,38,50.3,5.79255577727118,15850.2343496231,7.08099847172693,16.976,0.0,8.0,4.5223143676197495,1.0,1.0,0.5,0.0,0.0,0.0
BWA,2009,0,0,52.5,-14.1442346163423,13489.9509168296,1990673.0,8.02729703109582,16.169,8.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,39,52.8,3.25207295796832,16040.3153236098,12.7021883920076,16.293,0.0,8.0,-5.4460808291869895,1.0,0.0,0.5,0.0,0.0,0.0
BWA,2010,0,0,53.3,10.119723322694,14545.0198074427,2033111.0,6.94887658743103,17.86,8.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,40,52.5,-14.1442346163423,13489.9509168296,8.02729703109582,16.169,0.0,8.0,-2.0122556468241495,1.0,0.0,0.5,0.0,0.0,0.0
BWA,2011,0,0,54.3,6.83841052493574,15236.7188843522,2073535.0,8.45987233408583,18.049,8.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,41,53.3,10.119723322694,14545.0198074427,6.94887658743103,17.86,0.0,8.0,8.479066923814871,1.0,0.0,0.5,0.0,0.0,0.0
BWA,2012,0,0,49.5,-0.170857099335691,14957.6189142932,2108617.0,7.53690261091916,17.916,8.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,42,54.3,6.83841052493574,15236.7188843522,8.45987233408583,18.049,0.0,8.0,3.3337767128000255,1.0,0.0,0.5,0.0,0.0,0.0
BWA,2013,0,0,47.0,11.1029068737822,16369.4252971454,2140682.0,5.88460707056817,18.167,8.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,43,49.5,-0.170857099335691,14957.6189142932,7.53690261091916,17.916,0.0,8.0,5.466024887223256,1.0,0.0,0.5,0.0,0.0,0.0
BWA,2014,0,0,46.2,5.69714422072884,17052.1924105361,2172044.0,4.40225309243427,18.484,8.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,44,47.0,11.1029068737822,16369.4252971454,5.88460707056817,18.167,0.0,8.0,8.400025547255522,1.0,0.0,0.5,0.0,0.0,0.0
BWA,2015,0,0,44.2,-4.85132507409779,15994.9643042101,2203273.0,3.06203169580558,18.915,8.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,45,46.2,5.69714422072884,17052.1924105361,4.40225309243427,18.484,0.0,8.0,0.4229095733155268,1.0,0.0,0.5,0.0,0.0,0.0
BWA,2016,0,0,42.8,7.20442475914267,16905.588740873,2234776.0,2.81495791361944,19.328,8.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,46,44.2,-4.85132507409779,15994.9643042101,3.06203169580558,18.915,0.0,8.0,1.1765498425224417,1.0,0.0,0.5,0.0,0.0,0.0
BWA,2017,0,0,40.0,4.11437856445083,17352.8958451454,2266747.0,3.30828076768219,19.671,8.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,47,42.8,7.20442475914267,16905.588740873,2.81495791361944,19.328,0.0,8.0,5.6594016617967515,1.0,0.0,0.5,0.0,0.0,0.0
BWA,2018,0,0,38.7,4.18869237159223,17825.018569213,2299141.0,3.23801558947715,19.665,8.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,48,40.0,4.11437856445083,17352.8958451454,3.30828076768219,19.671,0.0,8.0,4.151535468021532,1.0,0.0,0.5,0.0,0.0,0.0
BWA,2019,0,0,37.4,3.0317733945467,18106.0105471124,2332083.0,2.77286442863321,20.094,8.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,49,38.7,4.18869237159223,17825.018569213,3.23801558947715,19.665,0.0,8.0,3.610232883069467,1.0,0.0,0.5,0.0,0.0,0.0
BWA,2020,0,0,36.5,-8.72888243996397,16289.3913582645,2365894.0,1.8903591682421,21.017,8.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,50,37.4,3.0317733945467,18106.0105471124,2.77286442863321,20.094,0.0,8.0,-2.848554522708633,1.0,0.0,0.5,0.0,0.0,0.0
BWA,2021,0,0,35.4,11.9162724376008,17960.6254447437,2401441.0,7.24097765588442,23.106,8.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,51,36.5,-8.72888243996397,16289.3913582645,1.8903591682421,21.017,0.0,8.0,1.5936949988184166,1.0,0.0,0.5,0.0,0.0,0.0
BWA,2022,0,0,34.3,5.48601706446772,18647.3734588832,2439892.0,11.665567478802,23.615,8.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,52,35.4,11.9162724376008,17960.6254447437,7.24097765588442,23.106,0.0,8.0,8.701144751034262,1.0,1.0,0.5,0.0,0.0,0.0
BWA,2023,0,0,33.3,3.20806812224438,18932.4802712334,2480244.0,5.0676154934383,23.381,8.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,53,34.3,5.48601706446772,18647.3734588832,11.665567478802,23.615,0.0,8.0,4.347042593356052,1.0,0.0,0.5,0.0,0.0,0.0
BWA,2024,0,0,32.1,-2.77988981666252,18107.614452913,2521139.0,2.81835131676251,23.81,8.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,54,33.3,3.20806812224438,18932.4802712334,5.0676154934383,23.381,0.0,8.0,0.21408915279093166,1.0,0.0,0.5,0.0,0.0,0.0
CAN,1970,0,0,18.5,2.91871305007516,18270.06444120635,21324000.0,3.34603981363832,6.6025,10.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,18.4,3.53620866972961,18109.67372703895,5.66318573909345,6.662,0.0,8.0,2.91871305007516,1.0,0.0,0.5,0.0,0.0,0.0
CAN,1971,0,0,17.6,4.01884505535331,18270.06444120635,21962032.0,2.70491803278685,6.6025,10.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,18.5,2.91871305007516,18109.67372703895,3.34603981363832,6.662,0.0,10.0,3.4687790527142353,0.0,0.0,0.0,0.0,0.0,0.0
CAN,1972,0,0,16.7,5.51966992842571,18270.06444120635,22218463.0,4.98802873104551,6.6025,10.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2,17.6,4.01884505535331,18109.67372703895,2.70491803278685,6.662,0.0,10.0,4.76925749188951,0.0,0.0,0.0,0.0,0.0,0.0
CAN,1973,0,0,15.9,6.72864152445543,18270.06444120635,22491777.0,7.48764728240211,6.6025,10.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3,16.7,5.51966992842571,18109.67372703895,4.98802873104551,6.662,0.0,10.0,6.12415572644057,0.0,0.0,0.0,0.0,0.0,0.0
CAN,1974,0,0,15.0,3.35777594002199,18270.06444120635,22807969.0,10.997171145686,6.6025,10.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4,15.9,6.72864152445543,18109.67372703895,7.48764728240211,6.662,0.0,10.0,5.0432087322387105,0.0,1.0,0.0,0.0,0.0,0.0
CAN,1975,0,0,14.1,1.5454033371204,18270.06444120635,23143275.0,10.672188595094,6.6025,10.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,5,15.0,3.35777594002199,18109.67372703895,10.997171145686,6.662,0.0,10.0,2.4515896385711953,0.0,1.0,0.0,0.0,0.0,0.0
CAN,1976,0,0,13.3,5.88927591475903,18270.06444120635,23449808.0,7.54173862982148,6.6025,10.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,6,14.1,1.5454033371204,18109.67372703895,10.672188595094,6.662,0.0,10.0,3.7173396259397147,0.0,0.0,0.0,0.0,0.0,0.0
CAN,1977,0,0,12.5,3.53482658557137,18270.06444120635,23725843.0,7.9764453961457,6.6025,10.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,7,13.3,5.88927591475903,18109.67372703895,7.54173862982148,6.662,0.0,10.0,4.712051250165199,0.0,0.0,0.0,0.0,0.0,0.0
CAN,1978,0,0,11.7,3.73597640512338,18270.06444120635,23963203.0,8.97372335151214,6.6025,10.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,8,12.5,3.53482658557137,18109.67372703895,7.9764453961457,6.662,0.0,10.0,3.635401495347375,0.0,0.0,0.0,0.0,0.0,0.0
CAN,1979,1,0,11.0,3.72519945403704,18270.06444120635,24201544.0,9.14467697907181,6.6025,10.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,9,11.7,3.73597640512338,18109.67372703895,8.97372335151214,6.662,0.0,10.0,3.73058792958021,0.0,0.0,0.0,0.0,0.0,0.0
CAN,1980,1,0,10.3,2.17719922747995,18270.06444120635,24515667.0,10.1292205085453,6.6025,10.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,11.0,3.72519945403704,18109.67372703895,9.14467697907181,6.662,0.0,10.0,2.951199340758495,0.0,1.0,0.0,0.0,0.0,0.0
CAN,1981,0,0,9.7,3.41506517464589,18270.06444120635,24819915.0,12.4716124148372,6.6025,10.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,10.3,2.17719922747995,18109.67372703895,10.1292205085453,6.662,0.0,10.0,2.79613220106292,0.0,1.0,0.0,0.0,0.0,0.0
CAN,1982,0,0,9.2,-3.16615029457148,18270.06444120635,25116942.0,10.7689718997139,6.6025,10.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,9.7,3.41506517464589,18109.67372703895,12.4716124148372,6.662,0.0,10.0,0.12445744003720494,0.0,1.0,0.0,0.0,0.0,0.0
CAN,1983,0,0,8.7,2.56225365883793,18270.06444120635,25366451.0,5.86358802977368,6.6025,10.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2,9.2,-3.16615029457148,18109.67372703895,10.7689718997139,6.662,0.0,10.0,-0.301948317866775,0.0,0.0,0.0,0.0,0.0,0.0
CAN,1984,1,0,8.3,5.89856946503677,18270.06444120635,25607053.0,4.30477830391737,6.6025,10.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3,8.7,2.56225365883793,18109.67372703895,5.86358802977368,6.662,0.0,10.0,4.23041156193735,0.0,0.0,0.0,0.0,0.0,0.0
CAN,1985,0,0,8.0,4.73768071614444,18270.06444120635,25842116.0,3.96203054065205,6.6025,10.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,8.3,5.89856946503677,18109.67372703895,4.30477830391737,6.662,0.0,10.0,5.3181250905906055,0.0,0.0,0.0,0.0,0.0,0.0
CAN,1986,0,0,7.7,2.12148088392294,18270.06444120635,26100278.0,4.19478629085621,6.6025,10.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,8.0,4.73768071614444,18109.67372703895,3.96203054065205,6.662,0.0,10.0,3.42958080003369,0.0,0.0,0.0,0.0,0.0,0.0
CAN,1987,0,0,7.5,4.07201567327779,18270.06444120635,26446601.0,4.3561087122174,6.6025,10.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2,7.7,2.12148088392294,18109.67372703895,4.19478629085621,6.662,0.0,10.0,3.0967482786003653,0.0,0.0,0.0,0.0,0.0,0.0
CAN,1988,0,0,7.3,4.41083906453277,18270.06444120635,26791747.0,4.02823414871611,6.6025,10.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3,7.5,4.07201567327779,18109.67372703895,4.3561087122174,6.662,0.0,10.0,4.24142736890528,0.0,0.0,0.0,0.0,0.0,0.0
CAN,1989,0,0,7.0,2.33732982035617,18270.06444120635,27276781.0,4.98362189985958,6.6025,10.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4,7.3,4.41083906453277,18109.67372703895,4.02823414871611,6.662,0.0,10.0,3.3740844424444703,0.0,0.0,0.0,0.0,0.0,0.0
CAN,1990,0,0,6.8,0.202947848289654,40475.096436631,27691138.0,4.78047693336304,6.6025,10.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,5,7.0,2.33732982035617,18109.67372703895,4.98362189985958,6.662,0.0,10.0,1.270138834322912,0.0,0.0,0.0,0.0,0.0,0.0
CAN,1991,0,0,6.6,-2.09105516498515,39139.2968301857,28037420.0,5.62586408593005,10.316,10.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,6,6.8,0.202947848289654,40475.096436631,4.78047693336304,6.662,0.0,10.0,-0.9440536583477479,0.0,0.0,0.0,0.0,0.0,0.0
CAN,1992,0,0,6.4,0.890466243956382,39023.1668132004,28371264.0,1.49013290374545,11.197,10.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,7,6.6,-2.09105516498515,39139.2968301857,5.62586408593005,10.316,0.0,10.0,-0.600294460514384,0.0,0.0,0.0,0.0,0.0,0.0
